video_id,participant_id,frame_file,face_detected,mean_EAR,MAR,pitch,yaw,roll,detection_method,mean_EAR_smooth,MAR_smooth,pitch_smooth,yaw_smooth,roll_smooth,alpha,eye_state,PERCLOS
0,partcipant2,frame_00039.jpg,True,0.14959,0.05807,25.89,172.05,175.67,strict,0.1429866666666666,0.0343933333333333,29.88000000000001,56.07666666666666,116.89333333333332,0.11055,0,0.0
0,partcipant2,frame_00040.jpg,True,0.12803,0.02517,27.28,174.5,176.8,strict,0.1384266666666666,0.03292,27.49000000000001,173.29666666666665,176.60000000000002,0.11055,0,0.0
0,partcipant2,frame_00041.jpg,True,0.13766,0.01552,29.3,173.34,177.33,strict,0.1287299999999999,0.01741,5.163333333333341,56.21666666666667,59.190000000000005,0.11055,0,0.0
0,partcipant2,frame_00042.jpg,True,0.1205,0.01154,-41.09,-179.19,-176.56,strict,0.13292,0.0111033333333333,-20.713333333333328,-55.48333333333334,-2.196666666666663,0.11055,0,0.0
0,partcipant2,frame_00043.jpg,True,0.1406,0.00625,-50.35,-160.6,-7.36,strict,0.1355433333333333,0.0091966666666666,-20.16666666666666,-55.116666666666674,-2.0733333333333426,0.11055,0,0.0
0,partcipant2,frame_00044.jpg,True,0.14553,0.0098,30.94,174.44,177.7,strict,0.14384,0.0103766666666666,5.340000000000008,-54.720000000000006,56.50666666666666,0.11055,0,0.0
0,partcipant2,frame_00045.jpg,True,0.14539,0.01508,35.43,-178.0,-0.82,strict,0.1420933333333333,0.0121066666666666,-4.986666666666655,-56.610000000000014,114.67,0.11055,0,0.0
0,partcipant2,frame_00046.jpg,True,0.13536,0.01144,-81.33,-166.27,167.13,strict,0.1424266666666666,0.0181466666666666,-5.38666666666666,-57.920000000000016,113.09333333333332,0.11055,0,0.0
0,partcipant2,frame_00047.jpg,True,0.14653,0.02792,29.74,170.51,172.97,strict,0.1367966666666666,0.01986,-7.996666666666658,60.29666666666665,172.48666666666668,0.11055,0,0.0
0,partcipant2,frame_00048.jpg,True,0.1285,0.02022,27.6,176.65,177.36,strict,0.1306166666666666,0.02236,14.06333333333334,56.80333333333332,57.45333333333334,0.11055,0,0.0
0,partcipant2,frame_00049.jpg,True,0.11682,0.01894,-15.15,-176.75,-177.97,strict,0.1243333333333333,0.0175866666666666,14.540000000000012,58.42,59.09666666666667,0.11055,0,0.0
0,partcipant2,frame_00050.jpg,True,0.12768,0.0136,31.17,175.36,177.9,strict,0.1186499999999999,0.0163933333333333,-7.743333333333322,59.336666666666666,-58.53333333333333,0.11055,0,0.0
0,partcipant2,frame_00051.jpg,True,0.11145,0.01664,-39.25,179.4,-175.53,strict,0.1199033333333333,0.0148566666666666,1.843333333333344,60.59333333333333,-58.66666666666666,0.11055,0,0.0
0,partcipant2,frame_00052.jpg,True,0.12058,0.01433,13.61,-172.98,-178.37,strict,0.1212866666666666,0.0167566666666666,-2.0166666666666573,59.75333333333333,-58.51999999999999,0.11055,0,0.0
0,partcipant2,frame_00053.jpg,True,0.13183,0.0193,19.59,172.84,178.34,strict,0.12254,0.0136633333333333,-2.156666666666657,-59.41,-59.376666666666665,0.11055,0,0.0
0,partcipant2,frame_00054.jpg,True,0.11521,0.00736,-39.67,-178.09,-178.1,strict,0.1271233333333333,0.01166,-20.90999999999999,-60.70000000000001,-59.35333333333333,0.11055,0,0.0
0,partcipant2,frame_00055.jpg,True,0.13433,0.00832,-42.65,-176.85,-178.3,strict,0.1303966666666667,0.00784,-41.87999999999999,-177.7166666666667,-178.16333333333333,0.11055,0,0.0
0,partcipant2,frame_00056.jpg,True,0.14165,0.00784,-43.32,-178.21,-178.09,strict,0.13412,0.0111166666666666,-41.30666666666665,-58.940000000000005,-177.40666666666667,0.11055,0,0.0
0,partcipant2,frame_00057.jpg,True,0.12638,0.01719,-37.95,178.24,-175.83,strict,0.1356633333333333,0.0141266666666666,-36.18999999999999,59.33666666666665,-176.92333333333332,0.11055,0,0.0
0,partcipant2,frame_00058.jpg,True,0.13896,0.01735,-27.3,177.98,-176.85,strict,0.13108,0.01663,-30.65333333333332,177.84,-176.34333333333333,0.11055,0,0.0
0,partcipant2,frame_00059.jpg,True,0.1279,0.01535,-26.71,177.3,-176.35,strict,0.1288066666666666,0.0156433333333333,-31.60333333333332,178.02999999999997,-176.37,0.11055,0,0.0
0,partcipant2,frame_00060.jpg,True,0.11956,0.01423,-40.8,178.81,-175.91,strict,0.11808,0.0154066666666666,-34.94666666666665,178.40666666666667,-176.20666666666668,0.11055,0,0.0
0,partcipant2,frame_00061.jpg,True,0.10678,0.01664,-37.33,179.11,-176.36,strict,0.1199766666666666,0.0149633333333333,-39.31333333333332,59.68000000000001,-176.4333333333333,0.11055,0,0.0
0,partcipant2,frame_00062.jpg,True,0.13359,0.01402,-39.81,-178.88,-177.03,strict,0.1205266666666666,0.0148333333333333,-15.77333333333332,58.67,-58.27666666666668,0.11055,0,0.0
0,partcipant2,frame_00063.jpg,True,0.12121,0.01384,29.82,175.78,178.56,strict,0.1332466666666666,0.0132,-17.506666666666653,-60.28666666666667,-58.41333333333333,0.11055,0,0.0
